status,id_action_or_relation,subject,action_or_relation,action_or_relation_english,action_or_relation_middle_english,action_or_relation_synonyms,actant1_valency,actant1,actant2_valency,actant2,action_or_relation_type,subtype1,subtype2,subtype3,subtype4,parent_id,parent_label,parent_label_english,components_id,components_label,components_label_english,quasisynonym_id,quasisynonym_label,quasisynonym__label_english,related_entity_id,related_entity_label,related_entity_label_english,tags,dissidence_or_compliance_level,tie_value_subject_actant1,tie_value_subject_actant2,reciprocal_relation_actant1_subject_id,reciprocal_relation_actant1_subject,reciprocal_relation_actant1_subject_english,reciprocal_relation_actant2_subject_id,reciprocal_relation_actant2_subject,reciprocal_relation_actant2_subject_english,rule_time,rule_duration,rule_frequency,rule_location_where,rule_location_from,rule_location_to,rule_dissidence_level,rule_compliance_level,text_example,note,recommendation
approved,A0263,[] Person | [] Group,"""coxit""",cooked (for sb - [st]),,,3,[] Person | [] Group,NULL | 4,NULL | [] Object,interaction,support,food preparation,,,,#N/A,#N/A,NA,NA,NA,A0149,"""coquinabat""",cooked (for sb - [st]),,#VALUE!,#VALUE!,,,neutral,,,#N/A,#N/A,,"""decoctus fuit""",was cooked (by sb),O,O,O,O,NA,NA,O,NA,,,
approved,A0032,[] Person | [] Group,"""credidit""",believed / had faith (in st),,"""credebat""","""in"" + 4 | 4inf | ""quod""",[] Concept | [] Statement | [] Person | [] Group,NULL,NULL,cognitive,belief,faith,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,positive,NA,,,,,#N/A,#N/A,1,1,1,NA,NA,NA,,,,"Sometimes frequency makes sense for belief: there are statements such as ""sometimes she believed this and sometimes not.""",
approved,A0033,[] Person | [] Group,"""credidit""",believed / thought (st),,"""credit""","4inf | ""quod""",[] Statement | [] Concept,NULL,NULL,cognitive,belief,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,positive,NA,,,,,#N/A,#N/A,1,1,1,NA,NA,NA,,,"""Credit etiam quod Gualharda et (...) essent hereticorum credentes""",,
approved,A0194,[] Person | [] Group,"""credidit"" (contra)",believed (against st),,"""credebat""","""contra"" + 4",[] Concept | [] Statement,NULL,NULL,cognitive,belief,faith,disbelief,,A0032,"""credidit""",believed / had faith (in st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,negative,NA,,#N/A,#N/A,,#N/A,#N/A,1,1,1,NA,NA,NA,,,"""beleve and opynion ayenst the sacraments of the churche"" (Kent)",,
approved,A0035,[] Person | [] Group,"""cremavit""",burned (st),,,4,[] Object,NULL,NULL,action,burning,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""crematus/a fuit""",was burned by,,#N/A,#N/A,1,NA,NA,1,NA,NA,,,"""Interrogatus am cremavit huiusmodi libros aut eosdem ordinario denunciavit, dicit quod non."" (LCB, fo. 8r)",,
discouraged,A0034,[] Person | [] Group,"""cremavit""",burned (sb at stake),,"""concremavit""",4,[] Person | [] Group,NULL,NULL,action,burning,burning at stake,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,negative,,,"""crematus/a fuit""",was burned by,,#N/A,#N/A,1,NA,NA,1,NA,NA,,,,"Use ""habuit penam"" for punishment instead.",
approved,A0208,[] Person | [] Group,"""curabat""",cared (for sb),,"""curavit""",4,[] Person | [] Group,NULL,NULL,interaction,service,care,caring for somebody,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,positive,NA,A0210,"""curam recepit""",was cared for (by sb),NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,
approved,A0210,[] Person | [] Group,"""curam recepit""",was cared for (by sb),,,"""a"" + 6",[] Person | [] Group,NULL,NULL,interaction,service,care,being cared for,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,positive,NA,A0208,"""curabat""",cared (for sb),NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,
approved,A0180,[] Text part,"""datum""",issued (by sb's authority),,,"""coram"" + 6",[] Person | [] Group,NULL,NULL,action,trial,issuing of document,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,,,NULL,NULL,NULL,1,NA,NA,1,NA,NA,,,,,
approved,A0212,[] Person | [] Group,"""decessit in errore""",died in heresy,,,NULL,NULL,NULL,NULL,event,death,dying,dying in heresy without absolution,,A0108,"""decessit""",died,A0108 #C0122,"""decessit""
#error","died
#error",,#N/A,#N/A,C0122,error,error,absolution,highly dissident,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1,NA,NA,1,NA,NA,,,"""si dicte mater et soror sui Andree mortue sunt in il­lo errore vel si fuerunt absolute"" (Guglielmites p. 58)",,
approved,A0108,[] Person | [] Group,"""decessit""",died,,,NULL,NULL,NULL,NULL,event,death,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1,NA,NA,1,NA,NA,,,,,
approved,A0036,[] Person | [] Group,"""dedit""",gave / handed over (to sb - st),,,3,[] Person | [] Group,4,[] Object,interaction,flow,transfer,resources flow,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0156,"""tradidit""",handed over (to sb - st/sb),,#VALUE!,#VALUE!,,,neutral,,A0019,"""accepit""",received (from sb - st),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0160,[] Person | [] Group,"""dedit"" (donavit)",gave / donated (to sb - st),,,3,[] Person | [] Group,4 | NULL,[] Object | NULL,interaction,flow,transfer,gift,,A0036,"""dedit""",gave / handed over (to sb - st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,positive,neutral,A0019,"""accepit""",received (from sb - st),,"""donatus fuit""",was donated (to sb),O,O,O,O,NA,NA,O,NA,,"Exclusively for actual donation/gift, not just handing over. Note the difference of the general ""dedit"" (synonym of tradidit) and this.",
approved,A0275,[] Person | [] Group,"""presentavit""",offered (sb - st),,,3,[] Person | [] Group,4,[] Concept | [] Statement,interaction,flow,transfer,service,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,???,#N/A,#N/A,???,#N/A,#N/A,O,O,O,O,NA,NA,O,NA,"""et presentavit eis servitium suum""",,
approved,A0225,[] Person | [] Group,"""denuntiavit""",denounced (to sb - st),,,"3 | ""coram"" + 6",[] Person | [] Group,"4inf | ""quod""",[] Statement | [] Concept,interaction,flow,information flow,saying,denuntiation,A0218,"""revelavit""",revealed (to sb - st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,trial #revealing,,neutral,neutral,???,#N/A,#N/A,???,"""denuntiatum fuit""",#N/A,1,NA,1,1,NA,NA,,,,,
approved,A0129,[] Person | [] Group,"""deposuit""",deposed (to sb - st),,,"""coram"" + 6",[] Person | [] Group,"4inf | ""quod""",[] Statement | [] Concept,interaction,trial,deposition,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,,,"""depositionem recepit""",received deposition from,,#N/A,#N/A,1,NA,1,1,NA,NA,,,"""deposuisti nonnulla de facto heresis contra quosdam homines"" (GuiSent I, p. 854)",,
approved,A0125,[] Person | [] Group,"""detectus""",discovered (by sb),,,"""per"" + 4",[] Person | [] Group,NULL,NULL,interaction,trial,discovered,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,object of the exercise of power,,,"""detegit""","was discovered by
",NULL,NULL,NULL,1,NA,1,1,NA,NA,,,"""Johanna Warde ... detecta, impetita et accusata super crimine heretice pravitatis"" (Coventry, p. 178)",,
approved,A0142,[] Person | [] Group,"""detentus/a""",detained (by sb - [because of st]),,,"""per"" + 4",[] Person | [] Group,"NULL | ""pro"" + 6 | ""quia""",NULL | [] Concept | [] Statement,relation,trial,detention,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,exercise of power over sb,,A0143,"""detenuit""",detained (sb),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0143,[] Person | [] Group,"""detenuit""",detained (sb),,,4,[] Person | [] Group,NULL,NULL,relation,trial,detention,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,A0142,"""detentus/a""",detained (by sb - [because of st]),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
,A0096,[] Person | [] Group,"""dimisit""",allowed to leave/escape,,"""dimisit abire""",4,[] Person | [] Group,"""cum"" + 6",[] Person | [] Group | NULL,interaction,support,non-capturing,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""dimissus/a fuit""",was allowed to leave/escape by,,#N/A,#N/A,1,NA,1,1,1,1,,,,,
approved,A0257,[] Person | [] Group,"""disputavit""",held a disputation (with sb - [over st]),,,"""contra"" + 4",[] Person | [] Group,"NULL | ""de"" + 6",[] Concept | [] Statement,interaction,flow,information flow,disputation,polemic,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,negative,NA,A0257,"""disputavit""",held a disputation (with sb - [over st]),NULL,#N/A,#N/A,R,O,O,R,NA,NA,,,,,
approved with recommendation,A0220,[] Person | [] Group,"""dixit""",said (st) (not for interaction!),,,"4inf | ""quod""",[] Statement | [] Concept,NULL,NULL,action,saying,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,???,"""dictum fuit""",NULL,NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,"Never use this when the interactant can be supplied! Only for the general ""yes, I concede I said that Guillelma is the Holy Spirit""."
approved with recommendation,A0037,[] Person | [] Group,"""dixit""",told (sb - st),,,"3 | ""coram"" + 6",[] Person | [] Group,"4inf | ""quod""",[] Statement | [] Concept,interaction,flow,information flow,saying,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0022,"""audivit""",heard (from sb - st),???,"""dictum fuit""",was said (by sb),1,1,1,1,NA,NA,,,,,Distinguish telling sb st (A0037) from telling sb about st (A0217).
approved,A0152,[] Person | [] Group,"""dixit""",said/affirmed (in front of sb - st),,,"3 | ""coram + 6",[] Person | [] Group,"4 | 4inf | ""quod""",[] Statement | [] Concept,interaction,flow,information flow,affirmation,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0151,"""asseruit""",affirmed (in front of sb - st),,#VALUE!,#VALUE!,,,neutral,positive,A0022,"""audivit""",heard (from sb - st),???,"""dictum fuit""",was said (by sb),1,1,1,1,NA,NA,,,,"Based on https://dissinet.slack.com/archives/CK602V6CW/p1585913954002400?thread_ts=1585843979.002000&cid=CK602V6CW, it is important to keep also the dative valency, not just the ""coram"" valency.",
approved with recommendation,A0217,[] Person | [] Group,"""dixit"" (de)",told (sb - ABOUT st/sb),,,"3 | ""coram"" + 6",[] Person | [] Group,"""de"" + 6",[] Concept | [] Person | [] Group | [] Event | [] Statement,interaction,flow,information flow,saying,,A0037,"""dixit""",told (sb - st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0216,"""audivit"" (ab alqo - de alqo / alqa re)",heard (from sb - ABOUT st/sb),???,"""dictum fuit""",was said (by sb),1,1,1,1,NA,NA,,,,,Distinguish telling sb st (A0037) from telling sb about st (A0217).
approved,A0038,[] Person | [] Group,"""dixit"" (ut)",told (sb - to do st),,,3,[] Person | [] Group,"""quod"" | ""ut"" | ""ne""",[] Statement,interaction,flow,request,,,A0037,"""dixit""",told (sb - st),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""requisitus/a fuit""",was requested by,,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0209,[] Person | [] Group,"""doctus/a fuit""",was taught (by sb - [st]),,,"""a"" + 6",[] Person | [] Group,,,interaction,flow,information flow,teaching,being taught,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,neutral,A0206,"""docuit""",taught (sb - [st]),???,"""doctum fuit""",#N/A,1,1,1,1,NA,NA,,,,,
approved,A0206,[] Person | [] Group,"""docuit""",taught (sb - [st]),"""taught""",,,[] Person | [] Group,,[] Concept | [] Statement,interaction,flow,information flow,teaching,teaching somebody,,#N/A,#N/A,,#VALUE!,#VALUE!,A0207,"""instruxit""",taught (sb - [st]),,#VALUE!,#VALUE!,proselytization #conversion,,neutral,neutral,A0209,"""doctus/a fuit""",was taught (by sb - [st]),???,"""doctum fuit""",#N/A,1,1,1,1,NA,NA,,,,,
discouraged,A0039,[] Person | [] Group,"""ductor""",guide ([of sb]),,,2 | NULL,[] Person | [] Group | NULL,NULL,NULL,role,inquisitorial category,support,guiding,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,???,#N/A,#N/A,NULL,NULL,NULL,1,1,1,1,1,1,,,,,Use A0093 social_category + C code instead.
approved,A0040,[] Person | [] Group,"""duxit""",guided (sb),,"""reduxit""",4,[] Person | [] Group,NULL,NULL,interaction,support,guiding,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""ductus/a fuit""",was guided by,,#N/A,#N/A,1,1,1,NA,1,1,,,,,
approved,A0041,[] Person | [] Group,"""emit""",bought (from sb - [st]),,,"""a"" + 6",[] Person | [] Group,4 | NULL,[] Object | NULL,interaction,flow,resources flow,transfer,purchase,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,positive,A0088,"""vendidit""",sold (to sb - [st]),???,"""emptum fuit""",was bought (by sb),1,1,1,1,NA,NA,,,"""vidit pluries plures hereticos ... et emit  eis et vendidit eis"" (ms. 609)",,
approved,A0042,[] Object,"""erat"" (alicuius)",belonged to,,,2,[] Person | [] Group,NULL,NULL,relation,ownership,being owned,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0048,"""habebat""",owned (st),NULL,NULL,NULL,1,1,NA,1,NA,NA,,,"""Ille liber erat tunc illorum den Revel"". (fictive example; involves time)",,
approved with recommendation,A0195,[] Any,"""est""",is (sb/st),,,1,[] Any,NULL,NULL,logical,,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0192,"""fuit""",was (sb/st),,#VALUE!,#VALUE!,,,neutral,NA,,#N/A,#N/A,NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,"1) It is for emic (epistemological level 1) characterizations of entities (incl. statements). Differentiate from ""has attribute"": unlike ""has attribute"", this will NOT be automatically converted into attributes. 2) Do not use for semantically richer relations."
approved,A0134,[] Person | [] Group,"""examinatus/a (judicialiter)""",was interrogated (by sb - about st),,,"""per"" + 4
",[] Person | [] Group,"NULL | ""de"" + 6 | ""super"" + 6 | ""utrum""",[] Concept | [] Statement,interaction,trial,interrogation,,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0140,"""requisitus""",was interrogated (by sb - about st),,#VALUE!,#VALUE!,,,,,A0135,"""examinavit (judicialiter)""",interrogated (sb - about st),,#N/A,#N/A,1,1,1,1,NA,NA,,,"""de predictis fuisti requisitus et reexaminatus semel, secundo et tercio ac pluries diversis vicibus et temporibus tam per nos inquisitorem prefatum quam per alios de mandato nostro""",,
approved,A0135,[] Person | [] Group,"""examinavit (judicialiter)""",interrogated (sb - about st),,,4,[] Person | [] Group,"NULL | ""de"" + 6 | ""super"" + 6 | ""utrum""",[] Concept | [] Statement | [] Person | [] Group,interaction,trial,interrogation,,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0141,"""requisivit""",interrogated (sb about st),,#VALUE!,#VALUE!,,,,,A0134,"""examinatus/a (judicialiter)""",was interrogated (by sb - about st),,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0276,[] Person | [] Group,"""quesivit""",asked (sb - for st),,,"""a"" + 6",[] Person | [] Group,4,[] Concept | [] Statement,interaction,flow,request,,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0038,"""dixit"" (ut)",told (sb - to do st),,#VALUE!,#VALUE!,,not safely inferable,neutral,positive,???,#N/A,#N/A,???,#N/A,#N/A,O,O,O,O,NA,NA,O,NA,"""et quesivit ab eodem Bertrandi guidagium dictus Vigorosus"".",,
approved,A0043,[] Person | [] Group,"""extraxit""",withdrew,,,4,[] Person | [] Group,NULL,NULL,interaction,escort,escort by force,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,,,,"""extractus/a fuit""",was withdrawn by,,#N/A,#N/A,1,NA,1,1,1,1,,,"""Et inde ipse testis et  Vaccarius, pater dicte  Fabrisse, extraxerunt eam de dicta domo hereticorum""",,
approved,A0233,[] Person | [] Group,"""factus/a fuit hereticus/a""",became heretic,,,NULL,NULL,NULL,NULL,action,conversion,,,,A0229,"""factus/a fuit""",became (st),,#VALUE!,#VALUE!,A0231,"""fecit se hereticum/am perfectum/am""",made him/herself [Cathar] perfect,C0132,hereticus [sc. perfectus],heretic [Cathar Good Christian],,,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,
approved,A0110,[] Event,"""factus/a fuit""",was held ([by sb]),,,"NULL | ""per"" + F",NULL | [] Person | [] Group,NULL,NULL,action,happening,being held,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0200,"""fecit""",held (st),NULL,NULL,NULL,1,1,1,1,1,1,,,,,
approved,A0201,[] Concept | [] Object,"""factus/a fuit""",was made/done (by sb - [to sb]),,,"""per"" + 4",[] Person | [] Group,NULL | 3,[] Person | [] Group,action,making,being made/done,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0199,"""fecit""",made/did (st - [to sb]),???,#N/A,#N/A,1,1,1,1,NA,NA,,,,,
approved,A0229,[] Any,"""factus/a fuit""",became (st),,,1,[] Any,NULL,NULL,action,becoming,,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,undefined,NA,???,#N/A,#N/A,NULL,NULL,NULL,1,1,1,1,1,1,,,,,
discouraged,A0153,[] Person | [] Group,"""falsus testis""",false witness,,,NULL,NULL,NULL,NULL,role,inquisitorial category,witness,false witness,,A0193,"""testis""",witness-deponent (for Text part),,#VALUE!,#VALUE!,,#N/A,#N/A,C0007,falsus testis,false witness,,,,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NA,NA,,,,,Use A0093 social_category + C code instead.
approved,A0190,[] Person | [] Group,"""familiaritatem habuit""",was intimately acquainted (with sb),,,2,[] Person | [] Group,NULL,NULL,interaction,knowledge,knowing,being acquainted,,A0222,"""noticiam habuit""",was acquainted (with sb),,#VALUE!,#VALUE!,A0147 #A0222,"""noticiam contraxit"" #""noticiam habuit""",got acquainted (with sb) #was acquainted (with sb),,#VALUE!,#VALUE!,,,neutral,NA,A0190,"""familiaritatem habuit""",was intimately acquainted (with sb),NULL,NULL,NULL,1,1,1,1,NA,NA,,,"""si unquam ha­buerat familiaritatem vel notitiam seu amicitiam alicuius heretici vel heretice"" (Guglielmites p. 56)",,
discouraged,A0095,[] Person | [] Group,"""fassus/a est""",admitted,,,3,[] Person | [] Group,"4 | 4inf | ""quod""",[] Statement | [] Concept,interaction,trial,confession,avowal,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0044 #A0102,"""fatebatur"" #""confessus/a fuit""",admitted #confessed in court (to sb - [st]),,#VALUE!,#VALUE!,,,neutral,,,"""confessionem recepit""",received confession from,,"""fassum fuit""",was confessed by,1,NA,1,1,NA,NA,,,,"Use A0044 ""fatebatur"" instead.",
approved,A0044,[] Person | [] Group,"""fatebatur""",admitted,,"""fassus/a est""",3,[] Person | [] Group,"4 | 4inf | ""quod""",[] Statement | [] Concept,interaction,trial,avowal,,,,#N/A,#N/A,,#VALUE!,#VALUE!,A0095 #A0102,"""fassus/a est"" #""confessus/a fuit""",admitted #confessed in court (to sb - [st]),,#VALUE!,#VALUE!,,,neutral,,,"""confessionem recepit""",received confession from,,"""fassum fuit""",was awoved by,1,NA,1,1,NA,NA,,,"""Fatebatur se habuisse communicationem cum Alicia Rowley"" (Coventry, p. 178); ""et fatetur quod (...) habuit pessimam communicationem contra sacramentum altaris"" (Coventry, p. 178)",,
approved,A0231,[] Person | [] Group,"""fecit se hereticum/am perfectum/am""",made him/herself [Cathar] perfect,,,NULL,NULL,NULL,NULL,action,conversion,,,,A0230,"""fecit se""",made him/herself (st),,#VALUE!,#VALUE!,A0233,"""factus/a fuit hereticus/a""",became heretic,C0143,hereticus perfectus,heretic perfect,,,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NA,NA,,,"""Guiralda del Riu recessit a viro et fecit se hereticam perfectam et per dimidium annum stetit cum hereticis"" (Sellan)",,
approved,A0232,[] Person | [] Group,"""fecit se valdensem""",made him/herself Waldensian,,,NULL,NULL,NULL,NULL,action,conversion,,,,A0230,"""fecit se""",made him/herself (st),,#VALUE!,#VALUE!,,#N/A,#N/A,C0008,valdensis,Waldensian,,,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,NA,NA,,,"""in domo sua soror sua fecit se valdensem in domo propria per mensem"" (Sellan)",,
approved,A0230,[] Person | [] Group,"""fecit se""",made him/herself (st),,,4,[] Group | [] Concept,NULL,NULL,action,becoming,actively becoming,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,undefined,NA,???,#N/A,#N/A,NULL,NULL,NULL,1,1,1,1,1,1,,,,,
approved,A0199,[] Person | [] Group,"""fecit""",made/did (st - [to sb]),,,4,[] Concept | [] Object,NULL | 3,[] Person | [] Group,action,making,making/doing something,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0201,"""factus/a fuit""",was made/done (by sb - [to sb]),???,#N/A,#N/A,1,1,1,1,NA,NA,,,,"Structure where st goes before the optional ""to sb"" is needed because of correct reciprocation between factus est and fecit (symmetrical slots were needed - I spent 15 minutes pondering upon it). Connected also to the primary semantics of this A/R as ""action"" and not ""interaction"".",
approved,A0200,[] Person | [] Group,"""fecit""",held (st),,,4,[] Event,NULL,NULL,action,happening,holding an event,,,,#N/A,#N/A,,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0110,"""factus/a fuit""",was held ([by sb]),NULL,NULL,NULL,1,1,1,1,1,1,,,,,
discouraged,A0106,[] Person | [] Group,"""filia""",daughter (of sb),,,2,[] Person | [] Group,NULL,NULL,social relation,kinship,consanguinity,child,daughter,A0198,"""liber""",child (of sb),,#VALUE!,#VALUE!,,#N/A,#N/A,,#VALUE!,#VALUE!,,,neutral,NA,A0196,"""parens""",parent (of sb),NULL,NULL,NULL,NA,NA,NA,NA,NA,NA,,,,,Use A0093 + appropriate Concept instead.
